,id_hh,id_hs,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,cat_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_tot_energy_heat
1489,HH18320019,HS3231000016,1,2,3,9,2,1,5,112.2,3,1,2,17,1,3,4,3,3,5,6,12770.417174
1490,HH18320051,HS3231000017,1,2,3,10,2,1,5,112.2,3,1,2,21,1,3,4,4,3,2,3,13346.487461
1491,HH18320022,HS3231000018,1,2,1,2,6,1,6,132.0,3,1,2,18,4,3,3,2,3,2,3,29582.785533
1492,HH12320048,HS3232000002,1,2,1,1,6,1,5,224.4,3,1,2,18,2,3,3,2,3,3,1,53144.14397
1493,HH12320050,HS3232000004,1,2,1,1,6,4,4,99.0,3,1,1,20,4,3,3,2,3,4,1,14316.181012
1494,HH18320031,HS3232000006,1,2,1,1,6,1,4,82.5,2,1,1,7,4,3,3,4,2,1,3,10689.302703
1495,HH12320027,HS3233000001,1,2,1,1,6,1,6,66.0,2,1,1,6,2,1,3,1,3,1,1,32289.523959
1496,HH16320001,HS3233000003,1,2,1,1,6,1,4,59.4,2,1,1,7,2,1,3,1,3,5,1,20989.953207
1497,HH12320030,HS3233000005,1,2,1,1,6,1,4,82.5,3,1,1,6,2,3,3,1,3,4,2,14361.650077
1498,HH16320002,HS3233000006,1,2,1,1,6,1,2,82.5,2,0,1,6,2,3,3,1,3,5,1,25838.419626
1499,HH18320033,HS3233000007,1,2,1,1,6,4,2,49.5,1,0,1,6,5,1,3,1,2,5,1,29578.463603
1500,HH18320036,HS3233000008,1,2,1,1,6,1,4,82.5,3,1,1,7,4,3,3,2,3,3,4,10689.302703
1501,HH17320053,HS3237000009,1,2,3,2,2,1,4,66.0,3,1,1,10,1,1,3,1,2,1,4,4677.0068732
1502,HH18320008,HS3237000010,1,2,3,5,2,1,4,66.0,3,1,1,10,1,1,3,1,2,1,5,4447.9895016
1503,HH18320052,HS3237000011,1,2,2,1,2,1,4,66.0,3,1,1,10,1,2,3,4,2,1,6,6389.4737834
1504,HH17320054,HS3240000001,1,2,1,1,6,1,5,99.0,3,1,2,16,4,1,3,1,3,5,2,13942.790059
1505,HH12320011,HS3240000002,1,2,1,1,6,1,6,66.0,2,1,1,15,2,3,3,2,3,5,3,12774.992249
1506,HH12320012,HS3240000003,1,2,1,0,5,3,2,99.0,2,1,1,10,4,3,3,1,3,3,2,14509.032706
1507,HH12320013,HS3240000004,1,2,1,0,5,1,4,72.6,2,0,1,10,2,1,3,1,3,5,1,22375.281449
1508,HH12320014,HS3240000005,1,2,1,1,4,4,4,52.8,2,1,1,22,2,3,3,3,2,3,5,8494.7909774
1509,HH11320016,HS3241000001,1,2,1,1,6,1,6,89.1,3,1,1,28,2,2,3,2,3,4,2,13981.391278
1510,HH11320017,HS3241000002,1,2,1,1,6,1,4,89.1,3,0,1,12,2,3,3,2,3,1,3,9633.3134853
1511,HH12320026,HS3241000003,1,2,1,1,6,1,3,92.4,4,1,2,25,5,2,3,2,2,5,1,22932.37436
1512,HH11320018,HS3241000004,1,2,1,1,6,1,4,82.5,3,1,1,22,2,3,3,2,3,4,3,20714.817892
1513,HH11320019,HS3241000005,1,2,1,2,4,1,4,99.0,3,1,1,26,4,1,3,2,3,4,4,14795.46992
1514,HH11320021,HS3241000007,1,2,1,1,6,1,3,82.5,4,0,1,13,2,1,3,1,3,5,1,13700.108037
1515,HH11320023,HS3241000009,1,2,1,1,6,1,1,49.5,1,1,1,3,2,1,3,2,3,5,2,4381.2992665
1516,HH17320055,HS3241000011,1,2,1,1,6,1,4,82.5,3,1,1,25,4,3,3,1,3,5,1,10098.398569
1517,HH18320024,HS3241000012,1,2,1,1,6,1,4,92.4,3,1,1,16,4,3,3,2,3,4,1,13786.83699
1518,HH18320027,HS3241000013,1,2,1,1,6,1,1,62.7,4,1,1,13,2,3,3,2,3,5,1,15410.859095
1519,HH11330015,HS3302000001,2,2,1,1,5,2,4,75.9,3,1,1,8,4,1,3,2,3,3,2,3863.98
1520,HH11330016,HS3302000002,2,2,1,1,6,2,5,128.7,4,1,1,6,4,3,3,1,3,5,2,28499.54
1521,HH11330017,HS3302000003,2,2,1,1,6,2,1,99.0,3,1,1,4,4,1,3,2,3,3,3,14256.22
1522,HH11330018,HS3302000004,2,2,1,1,6,2,5,92.4,4,1,2,10,4,3,3,1,3,5,1,14144.42
1523,HH11330019,HS3302000005,2,2,2,1,6,2,4,85.8,4,1,1,10,2,1,3,2,3,2,2,6867.84
1524,HH13330024,HS3302000007,2,2,1,1,6,1,2,99.0,2,1,1,8,2,1,3,2,3,5,1,11045.96
1525,HH11330020,HS3302000008,2,2,1,1,6,1,4,125.4,4,1,1,4,2,3,3,2,3,5,2,7873.2
1526,HH13330025,HS3302000009,2,2,1,1,5,1,5,99.0,3,1,1,12,4,3,3,2,3,3,1,14162.48
1527,HH13330026,HS3302000010,2,2,1,1,6,1,3,82.5,2,1,1,15,2,3,3,1,3,5,1,7406.51
1528,HH13330027,HS3302000011,2,2,1,1,6,1,1,23.1,1,1,1,4,2,3,3,2,2,3,1,6585.88
1529,HH13330028,HS3302000012,2,2,1,1,6,1,5,112.2,3,1,2,19,4,3,3,2,3,2,2,9576.1
1530,HH13330029,HS3302000013,2,2,1,1,6,1,4,99.0,3,1,1,12,2,3,3,2,3,3,2,8095.51
1531,HH13330030,HS3302000014,2,2,1,1,6,1,4,95.7,3,1,1,14,2,3,3,3,3,3,2,7387.38
1532,HH14330006,HS3302000018,2,2,3,2,3,2,5,79.2,3,1,1,10,1,3,4,3,2,1,3,10665.36
1533,HH14330007,HS3302000020,2,2,3,5,5,2,5,79.2,3,1,1,9,1,3,4,1,2,5,1,4028.53
1534,HH12330029,HS3302000021,2,2,3,9,4,2,5,79.2,3,1,1,8,1,3,4,3,2,1,5,10644.26
1535,HH13330034,HS3302000025,2,2,3,2,4,1,4,66.0,2,1,1,8,1,3,4,2,3,1,2,6199.15
1536,HH13330035,HS3302000026,2,2,3,4,4,1,4,66.0,2,1,1,7,1,1,4,2,2,3,3,6744.62
1537,HH16330024,HS3302000027,2,2,1,1,6,1,5,82.5,2,1,1,6,2,3,3,1,3,5,1,6942.88
1538,HH12330028,HS3302000028,2,2,1,1,6,1,4,99.0,2,1,1,8,1,3,4,3,2,1,4,6606.97
1539,HH17330001,HS3302000029,2,2,2,3,3,3,3,49.5,2,1,1,3,2,1,3,2,3,5,1,14200.4
1540,HH12330016,HS3302000031,2,2,3,6,6,1,4,66.0,2,1,1,8,1,3,4,3,2,1,3,7903.0815915
1541,HH17330004,HS3302000033,2,2,3,3,2,3,3,39.6,2,1,1,8,1,3,3,1,3,5,2,3998.14
1542,HH17330005,HS3302000034,2,2,3,3,6,1,4,66.0,2,1,1,5,1,3,4,3,2,1,5,12316.43
1543,HH13330031,HS3302000036,2,2,3,10,6,1,4,66.0,2,1,1,8,1,3,4,2,3,1,2,5160.79
1544,HH17330021,HS3302000038,2,2,1,1,6,2,5,99.0,3,1,2,10,4,3,3,2,3,3,2,17752.12
1545,HH18330002,HS3302000039,2,2,3,6,3,2,6,112.2,3,1,2,9,1,3,4,2,2,3,6,13026.81
1546,HH18330003,HS3302000040,2,2,3,3,6,1,5,79.2,3,1,1,8,1,3,4,1,3,3,3,5590.0493522
1547,HH18330006,HS3302000041,2,2,3,4,6,1,4,66.0,2,1,1,8,1,3,4,1,3,5,1,4182.01
1548,HH18330004,HS3302000042,2,2,3,9,2,1,4,79.2,3,1,1,8,1,3,4,1,3,3,3,7526.88
1549,HH14330001,HS3303000001,2,2,3,2,4,1,4,62.7,2,1,1,8,1,3,4,4,2,1,3,5993.30281
1550,HH14330003,HS3303000005,2,2,3,2,6,1,3,42.9,2,1,1,6,1,1,4,1,2,1,2,5773.29717
1551,HH18330001,HS3303000006,2,2,3,6,4,1,4,85.8,2,1,1,8,1,1,4,1,3,5,1,10875.289275
1552,HH12330008,HS3304100001,2,2,2,1,5,4,4,59.4,2,1,1,3,1,3,4,5,2,1,4,12802.8886
1553,HH12330009,HS3304100002,2,2,2,3,4,4,4,59.4,2,1,1,4,1,3,4,3,2,1,3,10239.80395
1554,HH12330010,HS3304100003,2,2,2,3,4,4,2,59.4,2,1,1,5,1,3,4,1,3,5,1,8507.16346
1555,HH13330007,HS3304100004,2,2,2,1,5,2,4,66.0,2,1,1,10,1,3,4,2,3,5,1,5996.64765
1556,HH12330011,HS3304100005,2,2,2,1,5,4,4,59.4,2,1,1,7,1,3,4,2,3,5,3,16401.55885
1557,HH16330006,HS3304100006,2,2,1,1,6,2,2,95.7,3,1,1,12,4,1,3,2,3,2,1,14346.52
1558,HH16330007,HS3304100007,2,2,1,1,6,1,3,66.0,3,1,1,6,2,3,3,2,3,3,2,11294.1
1559,HH11330010,HS3304100008,2,2,1,1,6,3,1,92.4,3,1,2,8,4,1,3,2,3,3,3,13925.98
1560,HH11330011,HS3304100009,2,2,1,1,6,3,3,128.7,3,1,1,6,4,3,3,2,3,3,4,28511.58
1561,HH16330008,HS3304100010,2,2,1,1,6,2,5,115.5,3,1,2,16,4,3,3,2,3,1,4,21948.06
1562,HH13330008,HS3304100011,2,2,1,1,6,1,4,85.8,3,1,1,7,4,3,3,5,2,1,5,13810.74
1563,HH17330007,HS3304100012,2,2,1,1,6,1,3,82.5,2,1,1,6,1,3,4,3,3,3,6,8782.81856
1564,HH17330008,HS3304100013,2,2,3,8,2,1,4,75.9,3,1,1,7,3,3,4,3,2,3,7,12572.279535
1565,HH11330012,HS3304200001,2,2,1,1,6,3,3,85.8,3,1,2,8,1,3,4,2,3,2,2,17654.83744
1566,HH16330009,HS3304200002,2,2,2,4,5,1,4,92.4,3,1,2,4,1,3,4,3,2,3,6,21995.9692
1567,HH16330010,HS3304200004,2,2,1,1,6,4,2,59.4,3,1,1,10,2,1,3,2,3,4,2,9185.32
1568,HH14330004,HS3304200006,2,2,3,14,4,1,5,33.0,1,1,1,2,3,1,4,1,3,5,1,12555.403433
1569,HH12330013,HS3304200008,2,2,2,2,4,1,3,33.0,1,1,1,5,1,3,4,1,2,2,2,4221.60016
1570,HH16330012,HS3304200011,2,2,2,1,3,1,5,23.1,1,1,1,4,1,3,4,1,3,5,1,4707.86065
1571,HH15330003,HS3304200013,2,2,3,10,3,1,5,82.5,3,1,1,12,3,1,4,1,3,3,2,12639.195389
1572,HH16330014,HS3304200014,2,2,3,5,2,1,5,82.5,3,1,2,8,3,3,4,1,3,5,3,10191.754582
1573,HH16330015,HS3304200015,2,2,3,9,3,1,5,79.2,3,1,2,8,3,3,4,2,3,2,3,13060.397193
1574,HH13330010,HS3304200017,2,2,3,2,2,1,4,36.3,2,1,1,4,1,1,4,4,3,2,2,3615.09937
1575,HH15330004,HS3304200018,2,2,3,1,2,1,4,36.3,2,1,1,4,1,1,4,1,3,4,1,6053.8485033
1576,HH13330011,HS3304200019,2,2,3,12,3,1,4,82.5,3,1,2,8,1,3,4,3,2,1,4,10396.761898
1577,HH17330009,HS3304200020,2,2,1,3,3,1,5,99.0,3,1,2,12,4,3,3,3,3,1,4,15986.54
1578,HH17330011,HS3304200022,2,2,1,1,6,1,3,79.2,3,1,1,20,2,3,3,5,2,1,7,11412.32
1579,HH17330012,HS3304200023,2,2,1,1,6,1,3,155.1,3,1,1,16,2,1,3,1,3,5,1,9818.28
1580,HH12330012,HS3304200024,2,2,1,1,2,3,5,23.1,1,0,1,2,4,1,5,1,3,5,1,1869.64
1581,HH17330013,HS3304200025,2,2,1,1,6,3,5,23.1,1,0,1,2,1,3,4,2,3,5,1,4267.07821
1582,HH12330014,HS3304200026,2,2,3,10,2,1,5,82.5,3,1,2,8,3,3,4,4,2,4,3,18400.159352
1583,HH17330014,HS3304200027,2,2,1,1,5,1,3,99.0,3,1,1,17,2,3,3,1,3,5,1,9700.06
1584,HH18330005,HS3304200028,2,2,1,1,6,1,3,174.9,4,1,1,16,4,3,5,4,2,1,7,19017.18
1585,HH13330012,HS3304300001,2,2,3,15,4,1,5,69.3,2,1,1,8,3,1,4,2,2,1,3,4678.6355672
1586,HH13330013,HS3304300002,2,2,3,18,4,1,5,69.3,2,1,1,8,3,3,4,2,3,5,1,13598.165386
1587,HH13330014,HS3304300003,2,2,3,1,5,4,5,75.9,2,1,1,10,3,3,4,4,2,1,4,6601.1473401
1588,HH16330019,HS3304300004,2,2,3,1,4,1,5,75.9,3,1,1,10,3,1,4,2,3,4,2,10351.811937
1589,HH16330020,HS3304300006,2,2,3,12,3,1,5,75.9,3,1,1,10,3,3,4,2,2,2,2,11335.84878
1590,HH12330022,HS3304300007,2,2,3,15,3,4,5,75.9,2,1,1,9,3,3,4,2,3,1,2,8869.9717316
1591,HH12330023,HS3304300008,2,2,3,6,4,4,5,75.9,2,1,1,9,3,3,5,2,3,1,3,12296.459961
1592,HH12330024,HS3304300009,2,2,2,4,5,1,6,112.2,3,1,2,8,1,3,4,3,3,3,3,13570.98647
1593,HH13330015,HS3304300010,2,2,3,2,4,1,3,36.3,2,1,1,4,1,1,4,1,3,5,1,5843.02891
1594,HH13330016,HS3304300011,2,2,3,2,4,1,3,36.3,2,1,1,8,1,3,4,1,3,1,1,6981.09262
1595,HH16330021,HS3304300012,2,2,3,2,6,1,3,66.0,2,1,1,10,1,1,4,1,3,4,1,4130.66934
1596,HH16330022,HS3304300013,2,2,3,3,2,1,3,36.3,1,0,1,8,4,1,5,1,3,4,1,1557.46
1597,HH17330015,HS3304300014,2,2,3,4,4,1,3,36.3,2,1,1,8,1,3,5,1,3,5,1,3331.11643
1598,HH12330025,HS3304300015,2,2,1,1,6,2,4,72.6,2,1,1,8,2,3,3,3,2,3,4,9830.12
1599,HH13330019,HS3304300018,2,2,1,2,5,1,4,66.0,2,1,1,13,1,3,5,4,2,1,7,9197.78655
1600,HH13330020,HS3304300019,2,2,1,2,5,1,3,99.0,3,1,1,15,2,1,5,2,2,1,2,8173.1
1601,HH12330026,HS3304300020,2,2,1,1,4,1,4,102.3,4,1,2,4,4,3,3,1,3,4,4,12783.9
1602,HH12330027,HS3304300021,2,2,1,1,5,3,3,125.4,3,1,1,6,1,3,4,3,3,3,2,11711.713826
1603,HH13330022,HS3304300023,2,2,2,1,4,3,4,72.6,2,1,1,11,1,3,4,4,2,1,3,15216.237187
1604,HH13330018,HS3304300025,2,2,1,3,4,1,3,66.0,3,1,1,5,1,3,4,2,3,2,1,6273.53097
1605,HH16330023,HS3304300026,2,2,1,1,2,4,4,23.1,1,0,1,2,1,1,4,1,2,2,3,7609.2107802
1606,HH17330016,HS3304300027,2,2,2,4,4,1,6,85.8,3,1,2,4,1,3,4,4,2,1,7,11975.229275
1607,HH12330017,HS3304400001,2,2,1,1,6,4,2,72.6,3,1,1,6,5,3,3,1,3,5,1,17107.12
1608,HH12330018,HS3304400002,2,2,1,1,6,2,2,82.5,3,1,1,8,2,3,3,2,2,1,4,13954.93473
1609,HH12330019,HS3304400004,2,2,3,10,5,2,4,112.2,3,1,2,12,1,3,4,4,2,3,5,16635.49148
1610,HH16330016,HS3304400005,2,2,3,1,4,1,4,102.3,3,1,2,10,1,1,4,3,2,3,4,18317.34746
1611,HH16330017,HS3304400006,2,2,3,6,4,1,4,112.2,3,1,2,10,1,3,4,4,2,3,5,11672.88173
1612,HH16330018,HS3304400007,2,2,3,6,3,1,4,112.2,3,1,2,10,1,3,4,3,2,1,6,7913.62755
1613,HH12330020,HS3304400008,2,2,3,9,4,4,4,112.2,3,1,2,12,1,1,4,3,3,3,5,9468.82834
1614,HH12330002,HS3333000001,2,2,1,1,6,4,1,95.7,3,1,1,8,5,3,3,3,2,3,4,30106.88
1615,HH12330003,HS3333000002,2,2,1,1,6,4,2,66.0,2,1,1,8,2,1,3,2,3,5,1,16507.09
1616,HH12330004,HS3333000003,2,2,2,2,4,1,1,99.0,3,1,1,4,1,3,3,3,3,4,3,6639.2
1617,HH12330005,HS3335000001,2,2,3,14,2,1,4,52.8,2,1,1,8,1,1,4,1,2,1,5,1547.31
1618,HH12330006,HS3335000002,2,2,3,5,4,1,5,66.0,2,1,1,8,1,3,4,4,2,1,3,9714.2415915
1619,HH16330002,HS3335000003,2,2,3,8,6,1,5,66.0,2,1,1,8,1,3,4,4,2,1,2,10051.463447
1620,HH13330004,HS3335000004,2,2,3,8,2,1,5,66.0,2,1,1,8,1,3,4,2,2,2,3,9375.93
1621,HH13330005,HS3335000005,2,2,3,9,4,1,5,52.8,2,1,1,6,1,3,4,3,2,1,2,8431.3075176
1622,HH16330003,HS3335000007,2,2,2,3,3,1,5,95.7,1,1,1,10,4,1,5,1,3,2,1,13467.6
1623,HH16330004,HS3335000008,2,2,1,1,6,2,3,99.0,3,1,1,12,2,3,3,2,3,2,1,10108.86
1624,HH11330009,HS3335000009,2,2,1,1,6,2,2,99.0,3,1,1,4,4,3,3,2,3,2,2,3882.04
1625,HH16330005,HS3335000010,2,2,1,2,3,1,5,79.2,3,1,1,10,2,1,3,1,3,5,1,8274.0
1626,HH13330006,HS3335000011,2,2,1,2,4,1,3,79.2,3,1,1,12,2,3,3,2,3,5,1,5795.8
1627,HH12330007,HS3335000012,2,2,1,1,6,1,4,89.1,3,1,1,12,4,1,3,2,2,1,3,13390.2
1628,HH13330001,HS3337000002,2,2,1,1,6,3,4,92.4,3,1,1,16,4,3,3,2,3,5,1,13753.12
1629,HH11330001,HS3337000003,2,2,1,1,5,2,4,82.5,3,1,1,8,2,1,3,2,3,3,1,6240.38
1630,HH11330002,HS3337000004,2,2,1,1,6,1,5,89.1,4,1,2,8,2,3,3,1,3,3,1,7433.9
1631,HH13330002,HS3337000005,2,2,1,1,6,3,6,95.7,3,1,2,10,2,3,3,3,3,3,2,8520.11
1632,HH11330003,HS3337000006,2,2,1,1,6,2,1,59.4,2,1,1,4,2,3,3,2,3,3,1,6855.93
1633,HH11330004,HS3337000007,2,2,1,1,6,1,4,75.9,3,1,1,8,2,3,3,4,2,3,4,7093.32
1634,HH11330005,HS3337000008,2,2,1,1,6,2,5,39.6,2,1,1,3,2,3,3,2,3,3,2,10151.48
1635,HH11330007,HS3337000011,2,2,1,1,6,1,3,75.9,3,1,1,8,2,3,3,3,2,1,3,6718.44
1636,HH17330018,HS3337000012,2,2,3,10,2,3,4,105.6,3,1,1,16,1,3,4,2,2,1,3,38325.6
1637,HH17330019,HS3337000013,2,2,1,1,6,1,3,99.0,3,1,1,6,2,1,3,1,3,5,1,9392.16
1638,HH17330020,HS3337000014,2,2,1,1,6,1,2,49.5,2,1,1,12,2,3,3,1,2,2,1,8510.3
1639,HH13340042,HS3401100001,2,2,2,1,5,1,4,75.9,3,1,1,10,1,3,4,5,2,3,3,16356.27
1640,HH16340017,HS3401100002,2,2,2,2,2,1,4,75.9,3,1,1,13,1,3,4,1,3,2,2,5623.8
1641,HH16340018,HS3401100003,2,2,3,2,2,1,3,79.2,2,1,1,8,1,1,4,5,2,3,4,10522.79
1642,HH16340019,HS3401100004,2,2,2,3,2,2,3,79.2,3,1,1,12,1,1,4,2,2,1,3,9277.7
1643,HH16340021,HS3401100006,2,2,3,5,4,1,3,79.2,3,1,1,8,1,1,4,2,3,3,1,9010.16
1644,HH16340022,HS3401100007,2,2,3,2,2,1,3,95.7,3,1,1,12,1,3,4,2,3,3,2,5405.1
1645,HH16340023,HS3401100010,2,2,3,13,2,1,4,56.1,1,1,1,4,1,1,4,3,2,2,3,9260.54
1646,HH16340024,HS3401100011,2,2,3,2,2,1,4,56.1,1,1,1,7,1,1,4,3,2,1,4,10598.24
1647,HH16340025,HS3401100012,2,2,3,3,2,1,4,56.1,1,1,1,7,1,3,4,2,2,1,4,12131.45
1648,HH16340026,HS3401100013,2,2,3,3,2,1,4,56.1,1,1,1,8,1,3,4,1,3,1,5,8190.38
1649,HH16340029,HS3401100016,2,2,3,11,2,3,4,79.2,2,1,1,8,1,1,4,3,2,1,5,3005.84
1650,HH16340031,HS3401100018,2,2,3,3,2,3,4,79.2,2,1,1,7,1,3,4,2,2,1,5,10450.55787
1651,HH16340032,HS3401100019,2,2,3,6,2,1,4,79.2,3,1,1,14,1,3,4,4,2,1,4,10441.68
1652,HH16340033,HS3401100020,2,2,3,12,2,3,4,79.2,3,1,1,14,1,3,4,2,3,5,2,4291.39
1653,HH13340045,HS3401100022,2,2,1,1,6,1,6,75.9,2,1,1,3,2,1,3,2,2,1,3,12283.3
1654,HH16340028,HS3401100025,2,2,3,2,2,1,4,56.1,2,1,1,9,1,1,4,3,2,2,4,8097.77
1655,HH17340001,HS3401100026,2,2,3,4,3,3,4,79.2,3,1,1,14,1,1,4,4,2,1,4,11222.51
1656,HH18340014,HS3401100028,2,2,3,3,2,1,4,56.1,1,1,1,7,1,3,4,2,2,1,6,8509.37
1657,HH18340002,HS3401100029,2,2,3,9,2,2,5,115.5,3,1,1,6,1,3,4,2,2,1,5,11813.56
1658,HH18340004,HS3401100030,2,2,1,2,4,1,4,92.4,3,1,1,5,1,3,3,3,2,1,6,15279.62
1659,HH18340015,HS3401100031,2,2,2,3,2,1,3,66.0,3,1,1,8,1,3,4,1,3,5,2,8618.6015915
1660,HH18340009,HS3401100032,2,2,3,3,2,1,3,66.0,3,1,1,16,1,3,4,1,3,5,2,5155.08
1661,HH12340004,HS3401200004,2,2,1,3,5,3,5,138.6,4,1,2,8,1,3,4,2,3,5,7,16851.59
1662,HH12340005,HS3401200005,2,2,1,1,6,3,5,33.0,1,1,1,7,1,3,4,1,3,5,2,7461.88
1663,HH12340006,HS3401200007,2,2,1,1,6,1,2,46.2,2,1,1,7,2,3,3,3,2,1,4,13536.58
1664,HH11340023,HS3401200011,2,2,1,1,6,2,6,33.0,1,1,1,8,4,3,3,2,3,4,3,5175.48
1665,HH13340050,HS3401200012,2,2,1,1,6,2,3,82.5,3,1,1,15,4,3,5,6,3,3,5,2759.74
1666,HH17340002,HS3401200013,2,2,2,33,3,1,6,82.5,3,1,2,10,3,3,4,3,3,1,7,9789.0222119
1667,HH15340013,HS3401200014,2,2,2,21,3,3,6,82.5,3,1,2,10,3,1,4,3,2,1,7,10043.582212
1668,HH17340003,HS3401200015,2,2,1,1,4,1,6,33.0,1,1,1,8,1,3,4,2,2,5,1,2696.33
1669,HH17340004,HS3401200016,2,2,1,1,6,2,1,52.8,1,0,1,8,1,3,3,2,3,2,2,3697.4117221
1670,HH17340005,HS3401200017,2,2,1,1,6,1,1,165.0,3,1,1,12,2,3,3,2,3,5,1,11361.16
1671,HH17340006,HS3401200018,2,2,1,1,6,1,4,92.4,3,1,1,6,2,3,3,4,2,1,4,6714.92
1672,HH17340007,HS3401200019,2,2,3,13,2,1,4,66.0,2,1,1,8,1,3,4,3,2,1,6,2747.22
1673,HH18340011,HS3401200036,2,2,3,26,3,2,6,112.2,3,1,2,8,1,3,4,4,2,1,6,6528.53
1674,HH18340012,HS3401200037,2,2,3,10,3,1,5,112.2,3,1,2,5,1,3,4,3,2,1,7,11816.890921
1675,HH18340010,HS3401200038,2,2,1,1,6,2,4,99.0,3,1,1,25,4,3,5,1,2,3,1,14099.7
1676,HH13340002,HS3402000002,2,2,1,1,6,1,4,85.8,3,1,1,12,5,3,3,2,3,3,1,12824.42
1677,HH13340003,HS3402000003,2,2,1,1,6,2,5,99.0,3,1,2,10,2,1,3,1,3,5,1,16599.36
1678,HH11340001,HS3402000004,2,2,1,1,6,2,1,72.6,3,1,1,10,4,3,3,2,2,3,2,25219.5
1679,HH13340004,HS3402000005,2,2,1,1,6,1,5,99.0,3,1,1,18,2,3,3,2,2,3,2,16379.4
1680,HH13340005,HS3402000006,2,2,1,1,6,1,5,99.0,3,1,1,16,4,1,3,1,3,5,2,4851.26
1681,HH13340006,HS3402000007,2,2,1,1,6,1,3,66.0,2,1,1,17,2,1,3,1,3,5,1,14117.94
1682,HH13340007,HS3402000008,2,2,1,1,6,1,4,66.0,3,1,1,15,1,3,3,2,3,3,1,7147.46
1683,HH13340008,HS3402000009,2,2,1,1,6,1,4,59.4,2,1,1,14,4,3,3,1,3,5,1,15289.08
1684,HH13340009,HS3402000010,2,2,1,1,6,1,4,99.0,3,1,1,16,4,1,3,2,3,4,2,4222.6
1685,HH13340010,HS3402000011,2,2,1,1,6,4,4,99.0,3,1,2,12,2,3,3,1,3,5,1,11966.62
1686,HH17340008,HS3403000002,2,2,2,2,3,1,6,26.4,1,0,1,3,1,3,3,2,2,3,4,4268.18
1687,HH18340005,HS3403000022,2,2,1,1,6,1,3,82.5,3,1,1,16,1,1,3,2,3,2,3,4138.32
1688,HH18340006,HS3403000023,2,2,3,1,3,2,4,92.4,3,1,1,8,1,3,4,2,2,2,4,13431.94
1689,HH18340007,HS3403000024,2,2,3,10,4,1,6,82.5,2,1,2,14,1,3,4,4,2,1,6,10240.83
1690,HH15340004,HS3404000001,2,2,3,3,3,2,4,79.2,3,1,2,7,1,1,4,3,2,1,3,13300.52
1691,HH11340014,HS3404000002,2,2,1,1,6,3,3,105.6,4,1,2,7,1,3,4,2,3,3,1,9549.6
1692,HH11340015,HS3404000003,2,2,1,1,6,3,2,85.8,3,1,1,8,1,3,4,5,2,1,4,14327.73
1693,HH11340016,HS3404000004,2,2,1,1,5,2,2,85.8,3,1,1,8,1,3,4,1,3,5,1,10630.31
1694,HH11340017,HS3404000005,2,2,1,2,5,3,4,59.4,2,1,1,12,1,3,4,3,3,3,3,9286.6
1695,HH14340003,HS3404000006,2,2,1,1,3,3,3,102.3,3,1,1,8,1,1,4,1,3,5,1,4472.42
1696,HH11340018,HS3404000007,2,2,3,3,3,1,4,75.9,3,1,1,8,1,3,4,1,3,5,2,6230.91
1697,HH11340019,HS3404000008,2,2,3,9,4,1,4,75.9,3,1,1,16,1,3,4,5,3,3,5,14167.78
1698,HH11340020,HS3404000009,2,2,3,10,3,1,4,75.9,3,1,1,8,1,1,4,2,3,5,2,6025.11
1699,HH16340013,HS3404000011,2,2,3,15,4,1,4,79.2,3,1,1,8,1,3,4,4,2,1,4,10450.55787
1700,HH16340014,HS3404000012,2,2,3,2,3,4,4,75.9,3,1,1,8,1,3,4,4,2,1,5,10597.710401
1701,HH16340016,HS3404000014,2,2,3,9,2,1,4,79.2,3,1,1,8,1,3,4,4,2,3,6,14520.81
1702,HH15340008,HS3404000018,2,2,2,1,3,1,4,62.7,3,1,1,8,2,1,3,2,2,1,4,10234.12
1703,HH17340009,HS3404000019,2,2,2,2,3,1,4,62.7,3,1,1,10,2,1,3,4,3,1,3,12962.3
1704,HH15340011,HS3404000021,2,2,2,1,3,1,4,79.2,3,1,1,6,2,3,3,6,2,3,4,13606.4
1705,HH14340004,HS3404000023,2,2,3,21,4,2,6,112.2,3,1,2,13,1,3,4,3,2,1,4,8607.09
1706,HH16340015,HS3404000024,2,2,3,4,4,1,6,95.7,3,1,2,7,1,1,4,4,2,1,7,5464.46
1707,HH17340010,HS3404000025,2,2,2,1,3,3,4,85.8,3,1,1,9,2,3,3,2,3,5,2,10722.5
1708,HH17340011,HS3404000026,2,2,2,2,3,3,4,82.5,3,1,1,12,2,1,3,4,2,1,1,10738.94
1709,HH18340008,HS3404000028,2,2,2,1,3,1,4,59.4,3,1,1,16,2,3,3,3,2,1,7,12847.92
1710,HH13340028,HS3405000001,2,2,1,1,6,1,5,99.0,3,1,1,17,4,3,3,2,2,3,3,13763.44
1711,HH12340002,HS3405000002,2,2,1,1,6,3,2,82.5,4,1,1,10,2,1,3,1,3,3,1,12858.04
1712,HH16340001,HS3406000003,2,2,3,1,3,1,4,79.2,3,1,1,5,1,3,4,3,2,1,4,19189.07
