"cat_loc_div","cat_sz_cty","cat_hus_typ","num_flr","num_out_wls","cat_hus_dir_fce","num_hus_blt_yr","num_hus_ar","num_bed","num_liv","num_bat","num_out_wds","cat_fuel_heat","cat_cool","cat_fuel_cook","num_hus_mems","cat_mhh_occu","num_tot_energy_heat","num_mhh_age","num_hh_ann_incm"
"2","2","2",2,5,"2",4,79.2,3,1,1,6,"2","3","3",4,"3",11343.04,45,7.8e+07
"2","2","1",1,6,"1",5,99,3,1,1,17,"4","3","3",2,"3",10873.79,67,2.5e+07
"2","2","3",3,4,"1",4,79.2,3,1,2,4,"1","3","4",2,"1",2469.78,45,2.5e+07
"2","2","3",1,5,"1",4,79.2,3,1,2,4,"1","1","4",4,"5",4655.97,55,1.2e+07
"2","2","3",1,5,"3",4,46.2,2,1,1,8,"1","3","4",4,"2",9853.69,45,2.5e+07
"2","2","3",4,4,"3",4,42.9,2,1,1,2,"1","1","4",2,"5",10121.1,67,2.5e+07
"2","2","3",3,4,"3",4,46.2,2,1,1,7,"1","1","4",1,"5",3353,67,1.2e+07
"2","2","3",3,4,"3",4,46.2,2,1,1,8,"1","1","4",1,"5",2790.1,67,1.2e+07
"2","2","1",1,5,"2",4,72.6,2,1,1,6,"1","1","3",2,"3",4966.77,67,1.8e+07
"2","2","2",1,5,"1",4,82.5,2,1,1,8,"1","1","3",4,"3",6728.66,55,5.4e+07
"2","2","1",1,6,"2",5,92.4,3,1,1,6,"1","3","3",2,"3",5592.24,55,5.4e+07
"2","2","1",1,5,"1",2,59.4,1,1,1,4,"1","1","3",2,"3",5663.5436,67,1.8e+07
"2","2","2",2,5,"2",3,85.8,3,1,2,10,"1","1","3",2,"1",3864.41,25,2.5e+07
"2","2","1",1,5,"1",6,92.4,2,1,1,4,"1","1","3",1,"5",4772.911515,67,1.2e+07
"2","2","1",1,6,"2",1,105.6,3,1,1,6,"5","3","3",2,"3",8924.1,67,1.8e+07
"2","2","1",1,6,"1",4,49.5,2,1,1,8,"2","3","3",4,"3",14779.44,45,5.4e+07
"2","2","1",1,6,"1",2,36.3,2,1,1,3,"2","3","3",5,"1",16305.18,45,4.2e+07
"2","2","1",1,6,"1",5,39.6,1,1,1,5,"1","3","4",2,"5",6694.190134,67,1.8e+07
"2","2","3",1,5,"1",5,89.1,3,1,2,12,"1","3","3",4,"1",10637.73,45,5.4e+07
"2","2","3",5,3,"1",5,125.4,3,1,2,10,"1","3","4",2,"3",4620.15,67,4.2e+07
"2","2","3",7,4,"1",5,89.1,3,1,2,14,"1","3","4",1,"5",3211.99,67,1.2e+07
"2","2","3",8,4,"1",5,125.4,3,1,2,14,"1","3","3",4,"1",5363.78,55,5.4e+07
"2","2","3",1,5,"1",5,125.4,3,1,2,10,"1","1","4",2,"5",6721.75,67,1.2e+07
"2","2","3",2,4,"1",5,125.4,3,1,2,16,"1","3","4",2,"4",9938.621768,67,2.5e+07
"2","2","3",5,4,"1",5,125.4,3,1,2,16,"1","3","4",4,"1",10082.27,45,5.4e+07
"2","2","3",2,3,"1",5,125.4,3,1,2,16,"1","3","4",4,"1",5071.936602,45,6.6e+07
"2","2","3",3,3,"2",3,125.4,3,1,2,16,"1","3","4",4,"3",20917.58,45,5.4e+07
"2","2","3",3,3,"2",5,125.4,3,1,2,16,"1","1","4",3,"1",5005.961411,45,6.6e+07
"2","2","1",1,6,"1",5,99,3,1,1,16,"5","3","3",2,"5",14774.43,67,2.5e+07
"2","2","1",1,6,"3",2,85.8,4,1,1,14,"4","1","3",1,"5",13153.64,67,1.2e+07
"2","2","1",1,6,"1",3,69.3,3,1,1,8,"4","3","3",2,"3",28527.3,67,1.8e+07
"2","2","1",1,6,"4",5,79.2,2,1,1,7,"2","3","3",2,"4",12036.6,67,1.2e+07
"2","2","1",1,6,"1",4,115.5,3,1,1,7,"4","3","3",2,"3",21594.54,55,5.4e+07
"2","2","1",1,6,"1",4,66,2,1,1,10,"4","3","3",1,"3",8782.16,67,1.2e+07
"2","2","1",1,6,"2",1,99,3,1,1,19,"4","1","3",3,"3",18960.12,67,4.2e+07
"2","2","1",1,6,"1",6,99,3,1,2,14,"4","3","3",6,"3",25577.8,55,4.2e+07
"2","2","1",1,6,"3",5,89.1,3,1,1,9,"2","3","3",2,"3",13852.82,55,4.2e+07
"2","2","1",1,6,"1",4,69.3,3,1,1,6,"2","3","3",2,"3",19125.9,55,4.2e+07
"2","2","1",1,6,"1",5,82.5,3,1,1,15,"2","1","3",1,"5",9724.73,55,1.2e+07
"2","2","1",1,5,"1",5,82.5,3,1,2,15,"2","3","3",2,"2",7180.08,35,2.5e+07
"2","2","1",1,6,"1",3,72.6,2,1,1,14,"2","1","3",1,"4",14308.72,67,1.2e+07
"2","2","1",1,6,"1",3,66,3,1,1,12,"4","1","3",4,"3",15184.1,55,2.5e+07
"2","2","1",1,5,"2",2,66,3,1,1,10,"2","3","3",2,"3",14833.32,67,2.5e+07
"2","2","2",1,4,"2",5,82.5,3,1,1,8,"2","1","3",5,"1",11718.57,45,4.2e+07
"2","2","2",2,3,"2",5,95.7,3,1,1,8,"2","3","3",2,"3",17380.96,67,4.2e+07
"2","2","2",4,4,"2",5,82.5,3,1,1,8,"2","1","3",5,"1",9894.7,45,5.4e+07
"2","2","2",4,4,"1",4,82.5,3,1,1,8,"2","1","3",2,"1",10436.62,35,1.8e+07
"2","2","1",1,6,"1",4,82.5,3,1,1,10,"2","1","3",1,"5",14228.74,67,1.2e+07
"2","2","1",1,6,"2",3,56.1,3,1,1,6,"2","1","3",2,"2",17618.32,55,2.5e+07
"2","2","1",1,6,"2",5,82.5,3,1,1,16,"4","1","3",1,"5",16526.51,67,1.2e+07
"2","2","1",1,6,"1",3,82.5,3,1,1,15,"2","3","3",2,"3",18972.82,67,1.2e+07
"2","2","1",1,6,"2",5,95.7,3,1,1,15,"2","3","3",2,"3",14896.96,67,1.2e+07
"2","2","1",1,6,"3",1,82.5,3,1,2,16,"2","1","3",2,"5",15520.27,67,1.2e+07
"2","2","1",1,6,"1",3,72.6,3,1,1,8,"2","1","3",2,"5",17758.5,67,2.5e+07
"2","2","1",1,6,"1",2,59.4,2,1,1,12,"2","1","5",1,"2",17970.98,67,1.2e+07
"3","2","1",1,6,"2",2,56.1,2,1,1,4,"1","1","4",2,"1",14330.64,55,5.4e+07
"3","2","1",1,6,"3",3,69.3,3,1,1,8,"1","3","4",4,"1",13396.83,45,5.4e+07
"3","2","1",1,6,"1",5,105.6,3,1,1,6,"2","3","3",1,"1",10956.89,55,2.5e+07
"3","2","3",3,4,"2",3,72.6,3,1,1,8,"1","3","4",2,"1",15312.79,35,1.2e+07
"3","2","3",10,3,"1",6,85.8,3,1,2,5,"1","3","4",4,"1",11180.08,55,7.8e+07
"3","2","3",1,5,"1",4,75.9,3,1,1,8,"1","3","4",3,"3",11832.61,45,4.2e+07
"3","2","3",12,4,"1",4,75.9,3,1,1,8,"1","1","4",3,"1",13399.62,35,5.4e+07
"3","2","3",5,4,"1",4,75.9,3,1,1,8,"1","3","4",4,"1",14312.73,45,2.5e+07
"3","2","3",7,4,"1",4,75.9,3,1,1,8,"1","3","4",3,"1",14833.72,45,1.8e+07
"3","2","3",1,5,"1",4,75.9,3,1,1,8,"1","1","4",2,"1",22977.73,45,1.8e+07
"3","2","3",1,5,"1",4,75.9,3,1,1,8,"1","1","4",3,"1",14184.68,45,5.4e+07
"3","2","3",1,5,"3",5,132,4,1,2,7,"1","3","4",5,"3",13241.33,55,5.4e+07
"3","2","3",19,4,"3",5,132,4,1,2,7,"1","3","4",1,"1",5914.59,67,4.2e+07
"3","2","3",20,4,"3",5,132,4,1,2,7,"1","3","4",5,"5",14579.93,67,5.4e+07
"3","2","3",3,4,"3",5,132,4,1,2,7,"1","3","4",1,"3",12592.1,35,4.2e+07
"3","2","3",3,4,"3",5,132,4,1,2,7,"1","3","4",2,"3",11279.54,35,2.5e+07
"3","2","3",7,3,"3",5,132,4,1,2,7,"1","3","4",2,"1",8949.99,35,4.2e+07
"3","2","3",2,3,"2",2,72.6,3,1,1,8,"1","3","4",4,"1",22210.41,45,2.5e+07
"3","2","3",6,2,"1",5,105.6,3,1,1,5,"1","3","4",3,"3",16476.12,55,4.2e+07
"3","2","3",1,2,"1",5,66,2,1,1,3,"1","1","4",5,"3",23572.50884,45,6.6e+07
"3","2","3",2,5,"2",2,72.6,3,1,1,8,"1","1","4",3,"1",11822.55,35,2.5e+07
"3","2","3",2,5,"2",2,72.6,3,1,1,8,"1","3","4",4,"1",17084.35,45,2.5e+07
"3","2","3",2,5,"2",2,72.6,3,1,1,8,"1","3","4",3,"1",12560.08,45,2.5e+07
"3","2","1",2,5,"1",4,125.4,3,1,2,5,"2","3","3",1,"1",12876.37,45,2.5e+07
"3","2","1",1,5,"1",4,122.1,3,1,2,5,"2","3","3",2,"1",8583.15,67,2.5e+07
"3","2","2",2,4,"4",4,26.4,1,1,1,2,"1","3","4",1,"1",9958.25,35,2.5e+07
"3","2","1",3,4,"4",4,33,1,1,1,5,"1","1","4",2,"1",7077.37,45,2.5e+07
"3","2","1",3,4,"4",4,33,1,1,1,6,"1","1","4",1,"1",7269.02,25,1.2e+07
"3","2","1",1,6,"2",5,82.5,3,1,2,8,"2","1","3",2,"1",7465.54,35,1.8e+07
"3","2","1",1,6,"2",2,79.2,3,1,2,8,"2","1","3",2,"1",11545.74,45,1.8e+07
"3","2","1",1,6,"2",5,108.9,3,1,1,5,"2","3","3",4,"5",11998.16,45,4.2e+07
"3","2","1",1,6,"2",2,62.7,2,1,1,4,"1","1","3",2,"2",2749.72,67,1.8e+07
"3","2","3",2,4,"1",4,79.2,3,1,1,8,"1","3","4",4,"1",8484.73,55,2.5e+07
"3","2","3",3,4,"1",4,79.2,3,1,1,7,"1","1","4",3,"1",7667.118411,55,2.5e+07
"3","2","1",1,6,"4",5,62.7,2,1,1,15,"4","3","3",3,"5",27001.88,67,2.5e+07
"3","2","2",2,4,"2",5,62.7,2,1,1,4,"1","3","4",4,"1",3611.94,55,4.2e+07
"3","2","2",3,4,"1",5,79.2,3,1,1,8,"1","3","4",2,"3",8642.49,67,4.2e+07
"3","2","2",1,5,"3",5,62.7,2,1,1,3,"1","1","4",3,"1",7459.86,45,2.5e+07
"3","2","2",3,4,"1",5,62.7,2,1,1,4,"1","1","4",1,"3",6900.46,67,2.5e+07
"3","2","2",4,4,"3",5,62.7,2,1,1,7,"1","1","4",4,"2",6027.69,45,2.5e+07
"3","2","2",3,4,"1",5,62.7,2,1,1,4,"1","1","4",3,"5",6665.16,67,4.2e+07
"3","2","2",1,5,"3",5,62.7,2,1,1,3,"1","3","4",4,"1",6830.66,45,4.2e+07
"3","2","2",1,5,"1",5,62.7,2,1,1,3,"1","1","4",4,"1",10380.15,55,4.2e+07
"3","2","2",3,5,"1",4,115.5,3,1,2,6,"1","3","4",3,"1",11136.62,45,4.2e+07
"3","2","2",4,5,"1",4,125.4,3,1,2,8,"1","3","4",2,"1",12478.44,45,2.5e+07
"3","2","3",1,4,"1",5,79.2,3,1,1,6,"1","3","3",4,"1",4666.31,35,2.5e+07
"3","2","3",1,4,"1",3,49.5,2,0,1,10,"1","1","3",2,"1",8727.42,55,2.5e+07
"3","2","1",2,4,"4",4,105.6,2,1,1,16,"4","1","3",2,"1",26202.82,55,2.5e+07
"3","2","1",1,6,"1",4,82.5,3,1,1,8,"2","3","3",1,"5",10273.94,67,1.2e+07
"3","2","1",1,6,"2",4,108.9,4,1,1,5,"2","3","3",2,"1",10552.13,55,2.5e+07
"3","2","1",1,6,"4",4,108.9,4,1,1,5,"2","1","3",2,"1",12493.77,35,2.5e+07
"3","2","1",1,6,"1",4,75.9,4,1,2,8,"2","3","3",2,"1",8466.03,67,1.8e+07
"3","2","1",1,6,"3",2,49.5,1,0,1,2,"5","1","3",1,"5",11699.25,67,1.2e+07
"3","2","1",1,6,"1",3,33,1,0,1,4,"5","1","3",1,"5",14145.12,67,1.2e+07
"3","2","1",1,6,"2",3,66,2,1,1,4,"2","1","5",3,"5",7440.83,67,1.2e+07
"3","2","1",1,6,"2",5,99,3,1,2,5,"2","3","3",2,"1",9040.58,35,1.8e+07
"3","2","1",1,6,"4",3,49.5,2,1,1,4,"2","1","3",1,"5",6654.53,67,1.2e+07
"3","2","1",1,6,"4",5,125.4,3,1,2,5,"2","1","3",3,"1",13103.91,55,2.5e+07
"3","2","1",1,6,"2",3,75.9,3,1,2,6,"2","1","3",4,"1",13243.75,55,5.4e+07
"3","2","1",1,6,"2",4,82.5,4,1,1,8,"2","3","3",4,"3",16850.99,35,4.2e+07
"3","2","1",1,6,"3",3,125.4,3,1,2,6,"2","1","3",2,"1",11376.81,67,4.2e+07
"3","2","1",1,6,"2",2,125.4,4,1,2,6,"1","1","3",4,"1",3735.35,45,2.5e+07
"3","2","1",1,6,"1",2,115.5,3,1,1,2,"1","1","3",4,"1",6638.33,45,2.5e+07
"3","2","1",1,6,"2",5,132,3,1,2,6,"1","1","3",4,"1",6426.7,45,2.5e+07
"3","2","1",1,6,"2",2,82.5,3,1,1,2,"1","1","3",2,"3",6399.26,45,4.2e+07
"3","2","3",2,4,"2",3,82.5,2,1,2,2,"1","3","3",4,"1",4377.02,45,4.2e+07
"3","2","3",3,4,"2",3,82.5,3,1,1,1,"1","1","3",4,"1",6553.43,45,2.5e+07
"3","2","3",1,4,"2",3,82.5,3,1,1,2,"1","1","3",4,"1",7171.79,45,4.2e+07
"3","2","3",1,4,"1",3,82.5,2,1,1,2,"1","3","3",4,"1",4572.4,45,5.4e+07
"3","2","3",3,4,"2",4,82.5,3,1,1,2,"1","1","3",4,"1",6257.56,45,2.5e+07
"3","2","3",10,4,"2",5,92.4,3,1,2,2,"1","3","3",2,"1",3972.01,35,4.2e+07
"3","2","3",1,4,"2",5,82.5,3,1,2,6,"1","3","5",4,"1",4968.36,45,4.2e+07
"3","2","3",1,4,"2",3,82.5,3,1,1,1,"1","1","3",4,"3",6022.04,55,5.4e+07
"3","2","1",1,6,"1",2,33,1,1,1,8,"1","1","3",1,"1",3667.15,35,1.2e+07
"3","2","1",1,6,"4",1,42.9,1,1,1,4,"5","1","3",3,"5",23505.39795,55,1.8e+07
"3","2","1",1,6,"4",2,46.2,2,1,1,3,"1","1","3",1,"1",5944.32,35,1.8e+07
"3","2","1",1,6,"1",2,79.2,3,1,2,10,"1","1","3",1,"1",5237.358169,35,1.8e+07
"3","2","1",1,6,"1",1,66,3,1,1,10,"5","3","5",3,"1",20334.92,45,5.4e+07
"3","2","1",1,6,"3",1,46.2,2,1,1,3,"5","3","3",1,"1",13319.1,67,1.8e+07
"3","2","1",1,6,"3",1,49.5,2,1,1,8,"5","3","3",4,"5",22699.82,55,1.8e+07
"3","2","3",11,4,"2",4,99,3,1,2,5,"1","3","4",4,"1",12431.09,45,4.2e+07
"3","2","3",13,4,"2",4,99,3,1,2,5,"2","3","3",4,"1",12107.82,45,2.5e+07
"3","2","3",5,5,"2",4,99,3,1,2,5,"2","1","3",2,"1",9896.54,55,1.8e+07
"3","2","3",6,4,"2",4,99,3,1,2,5,"2","3","3",6,"1",14165.18,55,5.4e+07
"3","2","3",13,4,"1",4,108.9,3,1,2,7,"1","3","4",4,"1",16944.48,45,4.2e+07
"3","2","3",14,4,"1",4,125.4,3,1,2,7,"1","1","4",2,"1",16416.18,55,2.5e+07
"3","2","3",14,4,"1",4,122.1,3,1,2,7,"1","3","4",4,"1",14619.2,45,5.4e+07
"3","2","2",4,5,"4",4,72.6,3,1,1,10,"1","3","4",2,"5",16960.44,67,2.5e+07
"3","2","2",4,5,"4",4,95.7,3,1,1,10,"1","3","4",2,"3",6589.88,35,2.5e+07
"3","2","2",4,5,"4",4,105.6,4,1,2,6,"1","1","4",4,"1",14739.06,45,4.2e+07
"3","2","1",1,5,"2",4,92.4,3,1,2,10,"1","3","4",4,"5",7908.9,55,4.2e+07
"3","2","3",14,4,"1",4,62.7,2,1,1,3,"2","3","4",2,"1",7649.89,45,2.5e+07
"3","2","3",14,4,"1",4,49.5,2,1,1,3,"2","1","4",4,"1",10797.1662,25,4.2e+07
"3","2","3",2,4,"1",4,62.7,2,1,1,3,"2","1","4",5,"1",7530.38,45,2.5e+07
"3","2","3",3,4,"1",4,62.7,2,1,1,3,"2","3","4",3,"1",9128.966667,45,1.8e+07
"3","2","3",3,4,"1",4,62.7,2,1,1,8,"2","3","4",3,"5",8457.943333,55,1.2e+07
"3","2","3",4,4,"1",4,62.7,2,1,1,3,"2","1","4",3,"3",9593.26,35,4.2e+07
"3","2","3",10,4,"4",4,82.5,3,1,1,8,"1","3","4",2,"1",8470.56,35,4.2e+07
"3","2","3",10,4,"4",4,82.5,3,1,1,8,"1","3","4",4,"1",10885.12,45,4.2e+07
"3","2","3",10,4,"4",4,82.5,3,1,1,8,"1","3","4",4,"1",23253.93,45,4.2e+07
"3","2","3",9,4,"4",4,82.5,3,1,1,8,"1","1","4",4,"1",27352.56,45,5.4e+07
"3","2","2",3,4,"4",5,125.4,3,1,2,5,"1","1","4",2,"5",3336.89,45,5.4e+07
"3","2","2",2,4,"4",5,105.6,3,1,1,6,"1","3","4",1,"5",8156.13,67,5.4e+07
"3","2","2",2,4,"1",4,105.6,3,1,1,5,"1","3","4",3,"1",14677.99,35,2.5e+07
"3","2","2",3,4,"1",4,105.6,3,1,1,5,"1","1","4",4,"1",10871.54,45,5.4e+07
"3","2","1",1,6,"1",5,66,2,1,1,6,"2","3","3",2,"5",7473.55,67,2.5e+07
"3","2","1",1,6,"3",5,72.6,4,1,1,8,"2","3","3",2,"5",8848.79,67,1.8e+07
"3","2","1",1,6,"3",4,92.4,4,1,1,10,"2","1","3",2,"5",6629.1,67,2.5e+07
"3","2","1",1,6,"1",5,99,3,1,1,10,"2","3","3",6,"1",9021.46,55,4.2e+07
"3","2","1",1,6,"1",2,66,2,1,1,10,"2","3","3",2,"3",11024.15,67,1.2e+07
"3","2","1",1,4,"4",5,122.1,3,1,1,4,"2","3","3",2,"1",13709.91,25,4.2e+07
"3","2","3",10,5,"2",5,102.3,3,1,2,4,"1","3","4",4,"1",16019.47535,45,6.6e+07
"3","2","3",10,4,"1",4,105.6,3,1,2,7,"1","3","4",3,"5",10140.54636,45,2.5e+07
"3","2","3",14,4,"1",4,105.6,3,1,2,7,"1","3","4",4,"5",10979.72,45,6.6e+07
"3","2","3",16,2,"1",4,105.6,3,1,2,7,"1","1","4",2,"1",14134.90723,45,2.5e+07
"3","2","3",18,2,"2",4,105.6,3,1,1,7,"1","3","4",4,"3",13822.76483,55,6.6e+07
"3","2","3",18,4,"1",4,105.6,3,1,2,7,"1","3","4",3,"1",18423.77135,45,5.4e+07
"3","2","3",9,4,"1",4,105.6,3,1,2,7,"1","1","4",4,"5",10854.81563,55,4.2e+07
"3","2","1",1,6,"1",3,59.4,2,1,1,5,"5","1","3",2,"4",11534.81,67,1.2e+07
"3","2","1",1,4,"3",2,82.5,3,1,1,6,"2","3","3",2,"2",6784.67,35,1.8e+07
"3","2","1",1,4,"1",2,66,2,1,1,7,"2","1","3",2,"5",6127.51,67,1.2e+07
"3","2","2",2,4,"1",4,85.8,3,1,1,6,"2","3","3",4,"1",8437.17,45,5.4e+07
"3","2","2",2,4,"4",1,75.9,3,1,1,10,"2","1","3",2,"1",10480.06,45,1.2e+07
"3","2","1",1,6,"2",2,75.9,4,1,1,7,"2","1","3",2,"2",6278.42,67,1.8e+07
"3","2","3",3,4,"1",4,75.9,3,1,1,6,"1","3","4",3,"1",12023.47,45,5.4e+07
"3","2","3",1,5,"1",4,69.3,3,1,1,7,"1","3","4",2,"1",10263.09,45,2.5e+07
"3","2","3",1,5,"1",4,69.3,3,1,1,7,"1","1","4",1,"5",6629.66,67,1.2e+07
"3","2","3",2,4,"1",4,69.3,3,1,1,7,"1","1","4",2,"3",9453.03,55,2.5e+07
"3","2","3",4,4,"1",4,69.3,3,1,1,7,"1","3","4",2,"2",9411.31,45,1.8e+07
"3","2","3",5,3,"2",6,112.2,3,1,2,10,"1","3","4",3,"1",12245.18134,45,7.8e+07
"3","2","3",16,3,"1",6,112.2,3,1,2,6,"1","3","4",2,"1",8938.975263,35,6.6e+07
"3","2","1",1,6,"4",1,82.5,3,1,1,8,"5","3","3",1,"1",12757.26,45,1.2e+07
"3","2","1",1,6,"1",3,42.9,2,1,1,3,"2","3","3",2,"1",11554.92,45,2.5e+07
"3","2","1",1,6,"1",3,99,3,1,1,5,"2","3","3",2,"1",10504.45,45,2.5e+07
"3","2","1",1,6,"1",1,62.7,2,1,1,7,"2","1","3",6,"3",11047.87,67,2.5e+07
"3","2","1",1,6,"1",5,82.5,4,1,1,6,"2","1","3",5,"3",12001.37,55,4.2e+07
"3","2","1",1,6,"1",5,108.9,4,1,1,5,"2","3","3",3,"5",9925,67,2.5e+07
"3","2","1",1,6,"3",1,85.8,3,1,1,10,"1","1","3",4,"5",10425.6,55,1.2e+07
"3","2","1",1,6,"2",2,105.6,3,1,1,5,"2","1","3",4,"3",10991.59,55,2.5e+07
"3","2","1",1,6,"2",2,75.9,3,1,2,8,"1","1","3",1,"1",4094.67,35,1.2e+07
"3","2","1",1,6,"2",3,33,1,1,1,4,"2","1","3",2,"3",10407.24,67,1.2e+07
"3","2","1",1,6,"4",1,66,2,1,1,8,"1","1","3",1,"2",3778.58,67,1.2e+07
"3","2","1",1,6,"2",1,49.5,1,1,1,6,"1","1","3",1,"5",3847.09,67,1.2e+07
"3","2","1",1,6,"1",5,42.9,2,1,1,5,"2","1","3",1,"1",10557.01,55,1.2e+07
"3","2","1",1,6,"4",2,112.2,4,1,2,5,"1","3","3",6,"1",8535.79,45,5.4e+07
"3","2","1",1,6,"2",1,59.4,2,1,1,12,"2","1","3",1,"3",9293.8,67,1.2e+07
"3","2","1",2,4,"2",3,105.6,3,1,1,4,"4","3","3",4,"3",24084.12,55,4.2e+07
"3","2","1",1,6,"1",5,79.2,3,1,1,6,"5","1","5",1,"5",13553.58,67,1.2e+07
"3","2","3",1,5,"1",4,122.1,3,1,1,8,"1","3","3",2,"3",10208.94,55,2.5e+07
"3","2","3",6,4,"1",4,122.1,3,1,1,8,"1","3","3",4,"1",4831.78,45,4.2e+07
"3","2","3",7,4,"1",4,122.1,3,1,1,8,"1","3","3",4,"1",6573.1,45,5.4e+07
"3","2","3",8,4,"1",4,122.1,3,1,1,8,"1","1","3",2,"1",4811.33,55,5.4e+07
"3","2","1",1,6,"2",2,46.2,2,1,1,8,"2","1","3",2,"3",6659.12,67,1.2e+07
"3","2","1",1,5,"2",5,46.2,2,0,0,7,"2","1","3",2,"1",7017.6,35,1.8e+07
"3","2","1",1,6,"2",1,33,2,1,1,4,"2","3","3",2,"3",9906.49,67,1.8e+07
"3","2","1",1,5,"3",4,49.5,2,0,1,6,"2","1","3",2,"3",11878.3,67,1.8e+07
"3","2","1",1,6,"1",2,49.5,3,1,1,3,"2","1","3",3,"1",9343.4,67,1.8e+07
"3","2","1",1,5,"1",1,62.7,3,1,1,8,"2","3","3",2,"1",8342.68,67,1.8e+07
"3","2","1",1,6,"3",4,132,4,1,2,16,"4","3","3",2,"3",18565.38,67,1.8e+07
"3","2","1",1,6,"3",1,85.8,3,1,1,10,"5","3","3",2,"3",24907.09,67,1.8e+07
"3","2","1",1,6,"2",1,42.9,2,1,1,3,"2","1","3",1,"3",9174.86,67,1.2e+07
"3","2","1",1,6,"1",4,75.9,3,1,1,6,"2","1","3",2,"3",19355.4,67,2.5e+07
"3","2","1",1,6,"2",2,89.1,4,1,1,6,"5","3","3",2,"3",20296.68,67,1.8e+07
"3","2","1",1,6,"3",4,39.6,1,1,1,4,"2","3","3",2,"3",18443.65,67,1.8e+07
"3","2","1",1,6,"1",5,82.5,2,1,1,10,"2","1","3",2,"3",19542.3,67,1.8e+07
"3","2","1",1,6,"3",1,92.4,3,1,2,6,"4","1","3",2,"3",18772.48,67,1.8e+07
"3","2","1",1,6,"2",2,42.9,2,1,1,3,"5","1","3",4,"5",20390.28,45,1.8e+07
"3","2","1",1,6,"3",5,99,2,1,1,12,"2","1","3",2,"3",18776.28,67,1.8e+07
"3","2","1",1,6,"4",1,75.9,3,1,1,10,"4","3","3",2,"3",14692.01,67,1.8e+07
"3","2","1",1,6,"2",1,82.5,3,1,1,8,"2","3","3",2,"1",11417.07,55,1.8e+07
"3","2","1",1,6,"2",4,75.9,3,1,2,8,"2","3","3",5,"1",14191.6,67,1.8e+07
"3","2","1",1,6,"2",1,99,2,1,1,12,"2","1","3",1,"3",18037.85,55,2.5e+07
"3","2","1",1,6,"2",5,72.6,3,1,2,8,"2","1","3",2,"3",16659.05,67,1.8e+07
"3","2","1",1,6,"1",6,69.3,4,1,2,8,"2","3","3",4,"3",7097.58,67,4.2e+07
"3","2","1",1,6,"1",1,82.5,3,1,1,5,"2","1","3",2,"3",10658.91,45,1.8e+07
"3","2","1",1,6,"3",1,69.3,3,1,2,10,"2","3","3",2,"3",11813.75,67,1.2e+07
"3","2","1",1,6,"1",2,75.9,3,1,1,8,"2","3","3",2,"5",10645.3,67,1.8e+07
"3","2","1",1,6,"4",1,89.1,3,1,2,8,"2","3","3",3,"3",10586.92,55,1.8e+07
"3","2","3",1,4,"1",2,79.2,2,1,1,4,"1","1","3",2,"1",3584.35,55,1.8e+07
"3","2","3",7,4,"1",2,79.2,2,1,1,4,"1","3","3",2,"3",3424.96,55,2.5e+07
"3","2","2",3,4,"1",3,85.8,3,1,1,8,"2","3","3",4,"5",10392.57,55,2.5e+07
"3","2","2",4,4,"1",3,85.8,3,1,1,10,"2","1","3",3,"3",10639.02,55,2.5e+07
"3","2","1",2,4,"1",3,95.7,2,1,1,7,"2","1","3",2,"3",9409.95,67,1.2e+07
"3","2","1",1,5,"4",2,99,3,1,2,7,"2","1","3",4,"1",6981.2,55,4.2e+07
"3","2","1",1,5,"4",1,59.4,2,1,1,7,"2","1","3",3,"2",10058.75,67,1.2e+07
"3","2","1",1,5,"4",4,95.7,3,1,1,7,"2","1","3",4,"3",8765.97,67,1.8e+07
"3","2","1",1,5,"4",4,79.2,2,1,1,7,"2","1","3",4,"3",12936.8,67,2.5e+07
"3","2","2",1,5,"4",3,46.2,2,0,1,4,"2","3","3",4,"3",10493.08,67,1.8e+07
"3","2","2",1,5,"4",2,105.6,3,1,1,7,"2","1","3",5,"1",9998.2,67,5.4e+07
"2","2","2",3,4,"1",2,69.3,3,1,1,13,"1","3","4",1,"1",14716.84,35,2.5e+07
"2","2","1",1,5,"1",3,59.4,2,1,1,12,"1","3","4",5,"3",8065.041356,45,4.2e+07
"2","2","2",4,5,"1",4,62.7,2,1,1,8,"2","3","3",1,"5",9633.6,67,1.2e+07
"2","2","2",2,4,"2",4,62.7,2,1,1,8,"1","3","4",2,"1",9291.733033,67,2.5e+07
"2","2","2",2,4,"2",3,85.8,3,1,1,8,"2","3","3",3,"1",11743.73,45,2.5e+07
"2","2","1",1,4,"2",3,82.5,3,1,2,10,"1","3","4",2,"1",7013.22,35,2.5e+07
"2","2","1",1,5,"2",3,82.5,3,1,2,8,"1","1","4",2,"1",6484.023035,55,1.2e+07
"2","2","2",1,5,"1",4,49.5,2,1,1,3,"1","3","4",2,"1",15557.87,67,2.5e+07
"2","2","2",2,3,"2",2,59.4,2,1,1,10,"1","3","4",2,"5",8802.58,67,2.5e+07
"2","2","2",2,4,"1",4,46.2,2,1,1,3,"1","3","4",2,"5",7551.207049,67,1.2e+07
"2","2","2",3,4,"1",4,46.2,2,1,1,6,"1","3","4",4,"2",12390.94,55,2.5e+07
"2","2","2",2,3,"1",4,72.6,3,1,2,10,"1","1","4",2,"5",5203.293636,67,1.2e+07
"2","2","1",1,6,"2",1,19.8,1,0,1,2,"2","1","3",2,"5",8092.39,55,1.2e+07
