,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,cat_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_tot_energy_heat
2187,HS3705000034,HH12370017,2,2,1,2,5,3,4,69.3,2,1,1,8,1,3,4,2,3,1,2,4742.697638
2188,HS3705000035,HH11370017,2,2,3,15,5,1,4,82.5,3,1,1,7,1,3,4,4,2,1,4,11505.632302
2189,HS3705000036,HH11370018,2,2,3,3,4,1,4,82.5,3,1,1,7,1,1,4,4,2,5,3,13265.81
2190,HS3705000037,HH11370019,2,2,3,5,2,1,4,82.5,3,1,1,7,1,3,4,4,2,1,4,9657.01
2191,HS3705000038,HH11370020,2,2,3,7,2,1,4,82.5,3,1,1,7,1,3,4,3,2,1,5,16203.49708
2192,HS3705000039,HH15370004,2,2,1,2,2,3,4,79.19999999999999,3,1,1,6,1,3,4,3,2,3,6,13285.25
2193,HS3705000040,HH14370011,2,2,3,2,3,1,3,52.8,2,1,1,8,1,3,4,3,2,3,3,11346.981262
2194,HS3705000041,HH13370016,2,2,1,2,5,1,4,49.5,2,1,1,6,1,1,4,2,3,3,2,10717.593698
2195,HS3705000042,HH13370017,2,2,2,1,5,2,4,49.5,1,1,1,6,1,3,4,3,3,3,3,13963.23
2196,HS3705000043,HH13370018,2,2,3,8,2,2,5,79.19999999999999,3,1,1,6,1,3,4,2,3,3,3,8133.19
2197,HS3705000044,HH11370021,2,2,3,9,5,3,3,62.699999999999996,2,1,1,5,1,3,4,4,2,1,3,13682.970756
2198,HS3705000045,HH11370022,2,2,2,2,3,3,4,95.69999999999999,4,1,2,8,1,3,4,2,2,5,4,4178.853733
2199,HS3705000046,HH11370023,2,2,1,1,5,3,5,75.89999999999999,3,1,2,6,1,3,4,2,2,5,3,17252.49
2200,HS3705000047,HH11370024,2,2,2,1,2,2,5,89.1,3,1,2,10,1,3,4,3,3,5,3,12996.090802
2201,HS3705000048,HH11370025,2,2,2,1,5,3,5,75.89999999999999,3,1,2,10,1,3,4,2,2,1,4,24594.9
2202,HS3705000049,HH11370026,2,2,2,1,4,3,5,85.8,3,1,2,8,1,3,4,3,2,1,4,14541.414675
2203,HS3705000050,HH11370027,2,2,2,3,5,3,5,75.89999999999999,3,1,1,8,1,3,4,4,2,3,7,16669.825885
2204,HS3708000001,HH11370048,2,2,2,1,6,1,1,33.0,1,1,1,6,1,1,3,1,3,5,1,7397.16
2205,HS3708000002,HH11370049,2,2,1,1,6,2,1,46.199999999999996,1,1,1,4,1,1,3,1,3,5,1,5590.97
2206,HS3708000003,HH11370050,2,2,1,1,6,4,1,62.699999999999996,2,1,1,3,2,1,3,1,3,3,1,8680.26
2207,HS3708000004,HH11370051,2,2,1,1,6,2,1,52.8,1,1,1,3,1,1,3,1,3,3,1,5503.0
2208,HS3708000005,HH11370052,2,2,1,1,6,2,1,89.1,3,1,2,8,1,1,3,2,3,3,2,6590.79
2209,HS3708000006,HH11370053,2,2,1,1,6,2,1,49.5,2,1,1,3,1,1,3,2,3,3,2,5901.99
2210,HS3708000007,HH11370054,2,2,1,1,3,3,1,33.0,1,1,1,4,4,1,3,2,3,3,2,6432.8073527
2211,HS3709000001,HH11370033,2,2,2,1,6,2,2,62.699999999999996,1,1,1,3,5,1,3,2,3,3,3,30129.42
2212,HS3709000002,HH14370012,2,2,1,1,6,1,3,66.0,2,1,1,5,5,1,3,2,3,2,2,24967.25
2213,HS3709000003,HH11370034,2,2,1,1,6,4,3,66.0,2,1,1,6,5,3,3,3,2,1,2,28838.09
2214,HS3709000004,HH11370035,2,2,2,1,6,1,3,79.19999999999999,3,1,1,8,5,3,3,4,2,3,3,31415.161937
2215,HS3709000005,HH11370036,2,2,1,1,6,2,3,99.0,4,1,2,4,5,1,3,4,2,3,3,27198.92
2216,HS3709000006,HH11370037,2,2,1,1,6,4,3,85.8,3,1,1,8,2,1,3,2,3,3,3,7720.24
2217,HS3709000007,HH11370038,2,2,1,1,6,1,3,46.199999999999996,2,1,1,3,5,1,3,2,3,3,2,23313.2
2218,HS3709000008,HH11370039,2,2,1,1,6,2,1,42.9,2,1,1,3,5,1,3,2,3,3,2,20861.76
2219,HS3709000009,HH11370040,2,2,3,1,5,2,4,72.6,3,1,1,8,2,3,3,2,2,5,4,11005.353333
2220,HS3709000010,HH11370041,2,2,3,3,4,2,4,72.6,3,1,1,8,2,1,3,5,2,1,2,11287.36
2221,HS3709000011,HH11370042,2,2,3,1,5,2,4,72.6,3,1,1,8,2,3,3,5,2,1,2,13279.506667
2222,HS3709000012,HH11370043,2,2,3,1,5,2,4,72.6,3,1,1,8,2,3,3,2,3,3,2,17737.56
2223,HS3709000013,HH11370044,2,2,3,14,4,2,4,72.6,3,1,1,8,2,1,3,2,3,5,2,9755.5666667
2224,HS3709000014,HH11370045,2,2,3,2,4,2,4,72.6,3,1,1,8,2,1,3,4,3,1,3,17649.006667
2225,HS3709000015,HH12370018,2,2,3,3,3,2,4,105.6,3,1,1,8,2,3,3,6,2,1,5,10650.87
2226,HS3709000016,HH11370046,2,2,3,13,4,2,4,105.6,3,1,1,8,2,3,3,3,3,1,4,9701.73
2227,HS3709000017,HH14370013,2,2,3,2,2,2,4,105.6,3,1,2,8,2,1,3,1,3,5,1,11378.186667
2228,HS3709000018,HH11370047,2,2,3,6,4,2,4,105.6,3,1,1,8,2,3,3,5,2,1,5,12081.803333
2229,HS3710000001,HH14370001,2,2,1,1,6,1,1,82.5,3,1,1,16,2,1,3,4,3,3,4,9711.94
2230,HS3710000002,HH12370001,2,2,1,1,5,3,1,52.8,2,1,0,7,2,3,3,2,3,5,1,5863.53
2231,HS3710000003,HH12370002,2,2,1,2,4,3,4,85.8,3,1,1,8,2,1,3,2,2,1,3,5384.52
2232,HS3710000004,HH13370001,2,2,1,1,6,1,2,52.8,2,1,1,8,2,3,3,2,3,3,2,9431.98
2233,HS3710000005,HH11370001,2,2,1,1,6,3,2,75.89999999999999,4,1,1,6,1,3,3,2,3,3,2,3707.09
2234,HS3710000006,HH13370002,2,2,1,1,6,1,1,66.0,2,1,1,8,2,1,3,2,3,3,2,9744.48
2235,HS3710000007,HH11370002,2,2,1,1,6,3,1,33.0,1,1,1,7,2,1,3,2,3,5,1,7155.36
2236,HS3710000008,HH12370003,2,2,1,2,5,3,5,66.0,2,1,1,8,2,1,3,2,3,3,3,9623.98
2237,HS3710000009,HH12370004,2,2,1,1,4,2,4,75.89999999999999,2,1,1,6,4,3,3,3,2,1,2,16549.6
2238,HS3710000010,HH12370005,2,2,3,12,4,1,4,112.19999999999999,4,1,1,9,1,3,4,4,2,1,4,11689.08
2239,HS3734000001,HH12370024,2,2,1,1,5,1,1,62.699999999999996,2,1,1,6,2,1,3,5,2,3,1,10243.1
2240,HS3734000002,HH12370025,2,2,1,1,5,1,1,42.9,2,0,1,7,2,1,3,1,3,3,1,5438.7
2241,HS3734000003,HH12370026,2,2,1,1,5,1,1,42.9,2,1,1,7,2,1,3,2,3,3,2,6737.42
2242,HS3734000004,HH12370027,2,2,1,1,5,1,5,72.6,3,1,1,8,2,1,3,2,3,1,2,9343.35
2243,HS3734000005,HH13370020,2,2,1,1,6,1,1,56.099999999999994,3,1,1,6,2,1,3,1,3,3,1,10213.03
2244,HS3734000006,HH12370028,2,2,1,1,5,1,1,56.099999999999994,2,1,1,6,2,1,3,2,3,3,2,7603.68
2245,HS3734000007,HH12370029,2,2,1,1,5,1,1,49.5,2,0,1,5,2,1,3,2,2,1,3,6470.7
2246,HS3734000008,HH12370030,2,2,1,1,5,1,1,33.0,1,0,1,7,2,1,3,1,2,5,1,5187.34
2247,HS3734000009,HH12370031,2,2,1,1,5,1,1,42.9,2,0,1,6,2,1,3,2,3,3,2,8262.36
2248,HS3735000001,HH12370019,2,2,1,1,5,1,1,52.8,2,0,1,4,2,1,3,5,3,3,2,9734.48
2249,HS3735000002,HH12370020,2,2,1,1,6,1,1,59.4,2,1,1,7,2,1,3,3,3,3,3,6704.2404176
2250,HS3735000003,HH12370021,2,2,1,1,6,2,1,29.7,1,1,1,2,2,1,3,2,3,3,2,9582.46
2251,HS3735000004,HH12370022,2,2,1,1,6,1,4,85.8,4,1,1,8,2,1,3,2,3,3,2,6234.18
2252,HS3735000005,HH12370023,2,2,1,1,6,1,1,75.89999999999999,4,1,1,10,2,1,3,2,3,3,2,9303.82
2253,HS3735000006,HH11370061,2,2,1,1,6,3,2,62.699999999999996,1,1,1,3,2,1,3,3,3,3,3,8064.08
2254,HS3739000001,HH12370032,2,2,1,2,4,2,4,95.69999999999999,2,1,1,8,1,1,3,5,2,5,3,9123.28
2255,HS3739000002,HH14370020,2,2,1,1,6,1,4,92.39999999999999,3,1,1,14,2,3,3,1,3,3,1,10591.42
2256,HS3739000003,HH12370033,2,2,1,1,6,3,1,56.099999999999994,2,1,1,6,1,3,3,3,3,3,3,7680.21
2257,HS3739000004,HH14370021,2,2,1,1,6,1,4,59.4,2,1,1,14,2,3,3,1,3,5,1,8500.97
2258,HS3739000005,HH11370062,2,2,1,1,6,1,1,89.1,3,1,2,8,1,1,3,4,2,1,2,8694.38
2259,HS3739000006,HH11370063,2,2,1,1,6,1,2,72.6,3,1,2,10,1,1,3,4,2,1,3,5337.24
2260,HS3739000007,HH11370064,2,2,3,12,3,2,4,49.5,2,1,1,8,1,3,4,3,2,1,3,5128.990134
2261,HS3739000008,HH14370022,2,2,1,1,6,1,3,69.3,3,1,1,5,2,3,3,3,3,1,3,11069.33
2262,HS3739000009,HH12370034,2,2,1,1,6,3,3,85.8,3,1,2,8,1,3,3,2,3,5,1,4544.06
2263,HS3739000010,HH12370035,2,2,1,1,6,3,3,92.39999999999999,4,1,2,8,1,3,3,2,2,1,2,4918.95
2264,HS3739000011,HH13370021,2,2,1,1,6,1,4,49.5,3,1,1,8,2,1,3,2,3,5,1,8614.2
2265,HS3739000012,HH14370023,2,2,1,1,6,1,4,99.0,3,1,1,4,2,3,3,2,3,5,3,10293.22
2266,HS3739000013,HH11370065,2,2,1,1,6,3,2,42.9,2,1,1,3,1,3,3,3,2,3,5,6955.16
2267,HS3739000014,HH11370066,2,2,3,1,5,2,5,69.3,3,1,1,8,1,3,4,4,2,1,3,10283.049504
2268,HS3739000015,HH11370067,2,2,3,7,2,2,5,69.3,3,1,1,8,1,3,4,4,2,1,3,7460.868996
2269,HS3739000016,HH11370068,2,2,3,13,4,2,5,69.3,3,1,1,8,1,3,4,4,2,1,4,14024.457672
2270,HS3739000017,HH13370022,2,2,3,7,3,2,5,69.3,3,1,1,8,1,3,4,4,2,1,3,9901.384278
2271,HS3739000018,HH11370069,2,2,3,8,2,2,5,69.3,3,1,1,8,1,3,4,4,2,1,3,9892.686128
2272,HS3739000019,HH13370023,2,2,3,9,4,2,5,82.5,3,1,1,8,1,3,4,4,2,3,3,12935.993507
2273,HS3739000020,HH11370070,2,2,3,1,5,2,5,92.39999999999999,3,1,1,7,1,3,4,4,2,1,3,9309.572896
2274,HS3739000021,HH11370071,2,2,3,4,4,2,5,69.3,3,1,1,8,1,3,4,4,2,1,3,10184.819048
2275,HS3739000022,HH11370072,2,2,3,10,4,2,5,69.3,3,1,1,8,1,3,4,2,3,1,2,11599.389875
2276,HS3739000023,HH11370073,2,2,3,5,3,2,5,69.3,3,1,1,8,1,3,4,4,2,1,3,9736.43
2277,HS3739000024,HH11370074,2,2,3,15,3,2,5,69.3,3,1,1,8,1,3,4,4,2,1,2,18370.807398
2278,HS3739000025,HH11370075,2,2,3,1,3,2,5,75.89999999999999,3,1,1,7,1,3,4,4,3,1,3,10404.583776
2279,HS3739000026,HH11370076,2,2,2,1,5,3,2,122.1,4,1,1,5,2,1,3,2,2,1,4,11863.64
2280,HS3803000001,HH15380008,3,2,1,1,5,3,1,99.0,2,1,1,14,4,3,3,1,3,5,1,10523.893667
2281,HS3803000002,HH16380003,3,2,3,17,4,4,4,105.6,3,1,2,13,1,3,4,2,3,5,3,13177.478564
2282,HS3803000003,HH11380067,3,2,2,1,5,2,4,89.1,4,1,2,10,1,1,4,5,2,1,2,7399.9270615
2283,HS3803000004,HH11380068,3,2,1,1,5,4,3,85.8,3,1,1,8,2,3,3,6,3,5,4,9816.6481809
2284,HS3803000005,HH14380010,3,2,1,1,6,3,4,66.0,3,1,1,10,2,3,3,5,2,1,4,9291.7294983
2285,HS3803000006,HH11380069,3,2,1,1,5,2,3,138.6,4,1,2,7,4,3,3,3,2,2,6,2924.98
2286,HS3803000007,HH11380070,3,2,2,1,4,2,1,62.699999999999996,2,1,1,6,2,1,3,1,3,5,1,7329.6224587
2287,HS3803000008,HH12380024,3,2,3,4,4,2,4,92.39999999999999,3,1,1,8,1,1,4,1,3,5,1,6814.58648
2288,HS3803000009,HH11380071,3,2,3,4,4,2,4,92.39999999999999,3,1,1,8,1,3,4,2,3,5,4,14299.260602
2289,HS3803000010,HH11380072,3,2,3,5,4,2,4,92.39999999999999,3,1,1,8,1,3,4,1,3,5,1,7596.2247675
2290,HS3803000011,HH13380007,3,2,3,7,3,2,4,105.6,3,1,2,12,1,3,4,4,2,3,5,16527.14
2291,HS3803000012,HH15380009,3,2,3,1,5,2,3,42.9,2,0,1,12,1,1,3,3,2,1,3,4631.188412
2292,HS3803000013,HH15380010,3,2,3,1,5,2,3,42.9,2,0,1,12,1,1,3,3,2,1,2,4763.2902677
2293,HS3803000014,HH15380011,3,2,3,2,4,2,3,42.9,2,0,1,12,1,3,3,2,2,1,3,6050.5268046
2294,HS3803000015,HH15380012,3,2,3,3,4,2,3,42.9,2,0,1,12,1,1,3,1,2,1,2,5570.6895754
2295,HS3803000016,HH15380013,3,2,3,4,4,2,3,42.9,2,0,1,12,1,1,3,2,2,1,2,7007.9884345
2296,HS3805000001,HH15380019,3,2,3,12,4,1,5,112.19999999999999,3,1,2,14,1,3,4,4,2,1,3,11326.894332
2297,HS3805000002,HH15380020,3,2,1,1,5,3,1,52.8,1,1,1,10,5,1,3,1,3,5,1,16470.45
2298,HS3805000003,HH15380021,3,2,1,1,5,1,1,99.0,3,1,2,6,2,3,3,4,2,1,4,12759.17
2299,HS3805000004,HH14380018,3,2,3,3,2,1,4,148.5,4,1,1,13,1,1,4,5,2,4,6,17621.431843
2300,HS3806000001,HH12380018,3,2,2,3,4,1,3,79.19999999999999,3,1,1,8,1,1,4,2,3,5,1,5240.584332
2301,HS3806000002,HH12380019,3,2,2,4,4,1,3,79.19999999999999,3,1,1,8,1,3,4,3,3,4,2,11551.1507
2302,HS3807000001,HH12380007,3,2,1,1,5,2,4,49.5,2,0,1,7,1,1,4,1,2,1,1,13344.21
2303,HS3807000002,HH11380001,3,2,3,12,4,1,4,69.3,3,1,1,8,1,3,4,4,2,1,5,15113.520481
2304,HS3807000003,HH11380002,3,2,3,12,4,1,4,69.3,3,1,1,8,1,3,4,3,2,1,4,13305.305476
2305,HS3807000004,HH11380003,3,2,3,12,4,1,4,69.3,3,1,1,8,1,3,4,1,2,1,4,16902.21
2306,HS3807000005,HH11380004,3,2,3,15,5,1,4,69.3,3,1,1,8,1,1,4,3,2,1,4,13783.723237
2307,HS3807000006,HH11380005,3,2,3,15,5,1,4,69.3,3,1,1,8,1,3,4,3,2,3,4,14465.477072
2308,HS3807000007,HH11380006,3,2,3,2,4,1,4,69.3,3,1,1,8,1,3,4,3,2,3,5,13927.101484
2309,HS3807000008,HH11380007,3,2,3,2,4,1,4,69.3,3,1,1,8,1,1,4,2,2,3,3,8538.0813683
2310,HS3807000009,HH11380008,3,2,3,7,4,1,4,69.3,3,1,1,8,1,1,4,3,2,3,4,14143.404389
2311,HS3807000010,HH11380009,3,2,3,7,4,1,4,69.3,3,1,2,8,1,3,4,5,2,3,4,11850.11
2312,HS3807000011,HH11380010,3,2,3,1,5,3,4,42.9,2,1,1,5,1,1,4,2,2,1,2,7925.77
2313,HS3807000012,HH11380011,3,2,3,3,4,3,4,39.599999999999994,2,1,1,5,1,3,4,3,2,1,3,11460.752247
2314,HS3807000013,HH11380012,3,2,3,3,4,3,4,36.3,2,1,1,5,1,3,4,2,3,3,2,8437.5661057
2315,HS3807000014,HH11380013,3,2,3,4,4,3,4,46.199999999999996,1,1,1,5,1,1,4,3,2,1,3,11409.440371
2316,HS3807000015,HH11380014,3,2,3,5,4,3,4,59.4,2,1,1,5,1,1,4,1,3,1,1,7106.1143191
2317,HS3807000016,HH11380015,3,2,3,5,5,3,4,49.5,2,1,1,5,1,1,4,3,2,1,3,11271.549073
2318,HS3807000017,HH11380016,3,2,3,5,4,3,4,62.699999999999996,2,1,1,5,1,1,4,2,2,3,2,8521.1714536
2319,HS3807000018,HH11380017,3,2,3,5,5,3,4,49.5,2,1,1,5,1,1,4,2,3,5,1,7373.25
2320,HS3807000019,HH12380008,3,2,2,2,4,4,5,122.1,3,1,1,5,1,3,4,4,2,3,4,13072.949673
2321,HS3807000020,HH12380009,3,2,1,1,5,2,4,36.3,1,1,0,5,1,1,4,1,3,1,2,9162.2332054
2322,HS3807000021,HH11380018,3,2,3,1,5,2,5,79.19999999999999,2,1,1,8,1,3,4,4,2,3,4,13672.8184
2323,HS3807000022,HH11380019,3,2,3,1,5,2,5,79.19999999999999,2,1,1,8,1,3,4,4,2,1,4,13349.652234
2324,HS3807000023,HH11380020,3,2,3,12,4,2,5,79.19999999999999,2,1,1,8,1,3,4,4,3,1,4,18114.14
2325,HS3807000024,HH11380021,3,2,3,13,4,2,5,79.19999999999999,2,1,1,8,1,3,4,3,3,1,4,12210.618934
2326,HS3807000025,HH11380022,3,2,3,16,4,2,5,79.19999999999999,2,1,1,8,1,1,4,3,2,4,3,3491.28
2327,HS3807000026,HH11380023,3,2,3,2,4,2,5,79.19999999999999,2,1,1,8,1,3,4,3,2,1,5,12291.820247
2328,HS3807000027,HH11380024,3,2,3,3,4,2,5,79.19999999999999,2,1,1,8,1,3,4,3,2,1,5,11375.207381
2329,HS3807000028,HH11380025,3,2,3,7,4,2,5,79.19999999999999,2,1,1,8,1,3,4,3,2,1,4,12319.850683
2330,HS3807000029,HH11380026,3,2,3,8,4,2,5,79.19999999999999,2,1,1,8,1,3,4,3,2,3,3,12736.086249
2331,HS3807000030,HH11380027,3,2,3,9,4,2,5,79.19999999999999,2,1,1,8,1,3,4,4,2,1,5,14520.785468
2332,HS3807000031,HH14380006,3,2,3,10,4,2,5,99.0,3,1,1,8,1,3,4,2,2,1,4,10888.133565
2333,HS3807000032,HH12380010,3,2,1,1,5,2,4,52.8,2,1,1,3,2,3,3,1,3,1,1,4928.619815
2334,HS3807000033,HH12380011,3,2,1,2,5,2,4,92.39999999999999,3,1,1,7,4,3,3,3,3,3,3,10377.717666
2335,HS3807000034,HH12380012,3,2,1,1,5,2,3,85.8,3,1,1,6,2,1,3,2,2,1,1,13010.84
2336,HS3807000035,HH14380007,3,2,2,3,4,2,4,79.19999999999999,3,1,1,8,1,3,4,5,2,2,4,14311.36863
2337,HS3807000036,HH11380028,3,2,3,10,4,4,4,105.6,3,1,2,9,1,3,4,3,3,3,3,10566.406207
2338,HS3807000037,HH11380029,3,2,3,10,4,4,4,105.6,3,1,2,9,1,3,4,4,2,1,5,11031.064783
2339,HS3807000038,HH11380030,3,2,3,16,4,4,4,105.6,3,1,2,9,1,1,4,4,2,1,4,13058.433645
2340,HS3807000039,HH11380031,3,2,3,3,4,4,4,105.6,3,1,2,9,1,3,4,4,2,3,4,15843.513965
2341,HS3807000040,HH11380032,3,2,3,4,4,4,4,105.6,3,1,2,9,1,3,4,2,3,3,3,9852.8396628
2342,HS3807000041,HH11380033,3,2,3,6,4,4,4,105.6,3,1,2,9,1,3,4,2,3,3,4,7652.86
2343,HS3807000042,HH11380034,3,2,3,12,4,4,4,92.39999999999999,3,1,2,9,1,3,4,3,2,1,4,10687.96286
2344,HS3807000043,HH14380008,3,2,3,8,4,2,4,75.89999999999999,3,1,1,8,1,1,4,4,2,1,4,14249.531019
2345,HS3808000001,HH11380037,3,2,1,1,6,4,1,79.19999999999999,3,1,1,8,5,1,3,1,3,5,1,6922.2491056
2346,HS3808000002,HH11380038,3,2,1,1,6,4,2,39.599999999999994,2,1,1,3,2,3,3,1,3,5,1,6999.2315776
2347,HS3808000003,HH11380039,3,2,1,1,6,2,3,39.599999999999994,2,1,1,3,2,3,3,2,3,5,1,6263.921118
2348,HS3808000004,HH11380040,3,2,1,1,6,2,2,75.89999999999999,4,1,1,8,5,3,3,3,2,1,3,17665.756545
2349,HS3808000005,HH11380041,3,2,1,1,6,2,1,69.3,3,1,2,8,2,1,3,3,3,1,3,6351.3808815
2350,HS3808000006,HH13380002,3,2,1,1,6,1,4,59.4,3,1,1,10,2,1,3,1,3,5,1,3646.6729566
2351,HS3808000007,HH11380042,3,2,1,1,6,2,2,79.19999999999999,3,1,2,8,2,3,3,5,3,1,3,12413.336992
2352,HS3808000008,HH11380043,3,2,1,1,6,1,1,75.89999999999999,4,1,1,8,5,3,3,2,3,1,1,28775.14
2353,HS3808000009,HH11380044,3,2,1,1,6,2,1,42.9,2,1,1,3,2,3,3,1,3,2,1,5427.6212487
2354,HS3808000010,HH11380045,3,2,1,1,6,1,1,89.1,4,1,2,8,5,3,3,1,3,5,1,6802.5565284
2355,HS3808000011,HH11380046,3,2,1,1,6,2,2,92.39999999999999,4,1,1,6,2,1,3,1,3,5,1,3613.0295253
2356,HS3809000001,HH14380001,3,2,3,11,4,2,4,92.39999999999999,3,1,1,8,1,3,3,4,2,1,6,6864.2684274
2357,HS3809000002,HH14380002,3,2,3,12,4,2,4,92.39999999999999,3,1,1,8,1,3,3,3,2,1,4,15106.716305
2358,HS3809000003,HH12380001,3,2,3,18,4,1,4,75.89999999999999,3,1,1,7,1,1,3,4,2,3,4,6361.2
2359,HS3809000004,HH14380003,3,2,3,3,4,1,3,46.199999999999996,2,1,1,8,1,3,3,3,2,1,4,4174.46763
2360,HS3809000005,HH14380004,3,2,3,5,5,1,3,46.199999999999996,2,1,1,8,1,1,3,3,2,1,4,3458.182063
2361,HS3809000006,HH12380002,3,2,3,8,4,4,4,72.6,3,1,1,5,1,3,3,4,2,1,3,8685.6007191
2362,HS3809000007,HH14380005,3,2,3,2,4,2,4,92.39999999999999,3,1,1,8,1,1,3,2,3,5,2,5657.7638044
2363,HS3809000008,HH12380003,3,2,3,5,4,4,4,92.39999999999999,3,1,1,6,1,1,3,2,2,1,6,4074.8680858
2364,HS3809000009,HH12380004,3,2,3,6,4,4,4,92.39999999999999,3,1,1,8,1,3,3,4,2,1,5,4935.9807074
2365,HS3809000010,HH12380005,3,2,1,1,5,2,4,49.5,2,0,1,8,2,1,3,1,3,5,1,4657.4382755
2366,HS3809000011,HH12380006,3,2,1,1,4,4,5,66.0,2,1,1,6,2,1,3,1,3,5,1,7221.0035314
2367,HS3810000001,HH11380047,3,2,1,1,3,2,2,59.4,2,1,1,3,1,1,4,2,2,1,3,9264.03
2368,HS3810000002,HH12380020,3,2,2,2,4,4,1,52.8,2,1,1,7,1,1,4,2,3,5,1,9630.9943797
2369,HS3810000003,HH15380001,3,2,1,1,5,1,1,66.0,4,1,1,12,2,3,4,6,2,1,2,12158.701309
2370,HS3810000004,HH15380002,3,2,3,1,5,1,4,72.6,3,1,1,8,1,3,4,4,2,1,3,8391.8689838
2371,HS3810000005,HH15380003,3,2,3,20,4,1,6,59.4,2,1,1,8,1,3,4,2,2,3,3,10022.607896
2372,HS3810000006,HH14380009,3,2,3,10,2,1,4,69.3,3,1,1,8,1,1,4,3,2,1,4,8918.0943702
2373,HS3810000007,HH16380001,3,2,3,3,4,3,4,99.0,3,1,2,12,1,3,4,3,2,5,2,14952.807351
2374,HS3810000008,HH11380048,3,2,3,10,4,1,4,72.6,3,1,1,9,1,3,4,3,2,3,4,8576.7841066
2375,HS3810000009,HH15380004,3,2,3,1,5,1,5,72.6,3,1,1,8,1,3,4,4,2,1,4,8518.4521455
2376,HS3810000010,HH11380049,3,2,3,12,4,1,4,72.6,3,1,1,9,1,3,4,3,2,1,4,12473.809896
2377,HS3810000011,HH15380005,3,2,3,12,4,3,4,89.1,3,1,1,9,1,1,4,2,3,1,2,3560.9062276
2378,HS3810000012,HH11380050,3,2,3,13,4,1,4,72.6,3,1,1,9,1,3,4,2,3,5,1,5063.2931605
2379,HS3810000013,HH11380051,3,2,3,13,4,1,4,72.6,3,1,1,9,1,3,4,2,3,5,2,9915.3043098
2380,HS3810000014,HH11380052,3,2,3,14,5,1,4,72.6,3,1,1,9,1,3,4,3,2,1,4,9966.2401156
2381,HS3810000015,HH15380006,3,2,3,4,4,1,5,72.6,3,1,1,8,1,1,4,4,2,1,3,11108.40773
2382,HS3810000016,HH11380053,3,2,3,1,5,2,5,148.5,4,1,2,8,1,3,4,4,2,1,4,18071.407089
2383,HS3810000017,HH11380054,3,2,3,4,3,2,5,148.5,4,1,2,8,1,3,4,4,2,3,6,14977.406099
2384,HS3810000018,HH11380055,3,2,3,9,4,2,5,112.19999999999999,3,1,2,8,1,3,4,2,2,1,2,8578.3334483
2385,HS3810000019,HH12380021,3,2,3,9,3,2,5,148.5,4,1,2,8,1,3,4,4,2,1,6,12293.828251
2386,HS3810000020,HH15380007,3,2,3,17,4,1,5,112.19999999999999,3,1,2,8,1,3,4,4,2,1,4,9897.7081198
2387,HS3810000021,HH12380022,3,2,3,10,2,2,5,148.5,4,1,2,8,1,3,4,4,2,3,5,13089.87442
2388,HS3810000022,HH11380056,3,2,3,15,3,2,5,112.19999999999999,3,1,2,8,1,3,4,3,2,1,3,14639.776558
2389,HS3810000023,HH11380057,3,2,3,17,2,2,5,112.19999999999999,3,1,2,8,1,3,4,2,3,5,2,10155.394719
2390,HS3810000024,HH11380058,3,2,3,8,3,2,5,148.5,4,1,2,8,1,3,4,2,3,5,2,10548.105651
2391,HS3810000025,HH13380003,3,2,3,10,2,1,5,108.89999999999999,3,1,2,16,1,3,4,5,2,1,5,11984.808184
2392,HS3810000026,HH11380059,3,2,2,1,5,4,6,132.0,3,1,2,16,1,3,4,3,2,3,4,16197.310469
2393,HS3810000027,HH11380060,3,2,2,3,4,1,5,95.69999999999999,3,1,1,8,1,3,4,4,2,1,3,12353.935674
2394,HS3810000028,HH11380061,3,2,2,3,4,1,5,75.89999999999999,3,1,2,8,1,3,4,2,2,3,3,10152.33343
2395,HS3810000029,HH13380004,3,2,2,1,5,1,5,82.5,3,1,1,8,1,3,4,1,3,5,1,9106.88
2396,HS3810000030,HH13380005,3,2,3,6,2,2,5,59.4,2,1,1,7,3,1,4,2,3,1,2,14703.442044
2397,HS3810000031,HH13380006,3,2,3,7,4,2,5,59.4,2,1,1,8,3,1,4,1,3,5,1,6859.6443854
2398,HS3810000032,HH16380002,3,2,3,9,4,2,5,72.6,2,1,1,8,3,3,4,4,2,1,2,7185.1909437
2399,HS3810000033,HH11380062,3,2,3,1,5,2,5,59.4,2,1,1,3,3,3,4,4,2,1,3,10652.523798
2400,HS3810000034,HH11380063,3,2,3,2,4,2,5,59.4,2,1,1,3,3,3,4,5,2,1,3,11128.693908
2401,HS3810000035,HH12380023,3,2,3,6,4,2,5,59.4,2,1,1,3,3,3,4,5,2,3,5,6865.4134167
2402,HS3810000036,HH11380064,3,2,3,6,4,2,5,59.4,2,1,1,3,3,3,4,3,2,1,3,12030.923878
2403,HS3810000037,HH11380065,3,2,3,7,4,2,5,59.4,2,1,1,3,3,3,4,3,2,1,3,13047.981347
2404,HS3810000038,HH11380066,3,2,3,8,4,2,5,59.4,2,1,1,3,3,3,4,2,3,5,1,6195.8836232
